text,sentiment
"Hari buruk atau tidak, saya memiliki toleransi yang sangat rendah terhadap orang-orang layanan pelanggan yang kasar, adalah tugas Anda untuk bersikap baik dan sopan, sebaliknya mencuci piring!!",0
"Salah satu mall favorit untuk menghabiskan waktu bersama keluarga, orang terkasih atau sahabat. Karena, usai direnovasi, rupa DP Mall sangat nyamani untuk nongkrong dan berbelanja. Tenant-nya banyak cum areanya luas. Sudah disediakan pula foodcourt tersediri di lantai atas.  Menyoal tenant-nya, di sini terdapat beberapa gerai fashion merk kenamaan sebut saja seperti Uniqlo, H&M, Sport Station, ruby dsb dsb. DP Mall pun cociks bagi kalian yg gandrung kulineran, berbagai gerai kuliner terpacak berderet dari lantai dasar hingga atas.  Mau berbelanja kebutuhan pangan dan rumah? Bisa kok. Di lantai 1 terdapat supermarket besar, aduh lupa namanya 😅, yg pastinya menjual beragam kebutuhan pangan, barang pecah belah dsb dsb.  Lokasi mall sangat strategis, berada di Jalan Pemuda, Semarang. Bersisian pas dg gedung Lawang Sewu yg kondang itu.",1
Rasio adonan daging yang buruk membuat tender ayam sangat tidak memuaskan.,0
"Jika Anda menyukai makanan asli Meksiko dan menginginkan banyak pilihan daging yang menarik namun lezat, Anda harus mencoba tempat ini.",1
Tempat ini tidak pantas mendapat bintang.,0
Aku suka kurma yang dibungkus bacon.,1
"Secara keseluruhan, saya tidak berpikir bahwa saya akan membawa orang tua saya ke tempat ini lagi karena mereka membuat sebagian besar keluhan serupa yang juga saya rasakan secara diam-diam.",0
"Datang lapar, tinggalkan bahagia dan kenyang!",1
Kami menyukai biskuitnya!!!,1
Layanan ini juga lucu.,1
Pengalaman yang luar biasa ini membuat tempat ini wajib dikunjungi setiap kali kami berada di kota lagi.,1
"Mall dinoyo city Mall Dinoyo City yang terletak tepat di samping UNISMA menjadi opsi bagi mahasiswa maupun warga sekitar untuk berbelanja. Dengan area yang cukup luas, dan adanya toko seperti Ramayana, J.Co, Richeese Factory, hingga Chatime dapat menarik minat konsumen untuk datang. Adapula bioskop yang menjadi tujuan utama mahasiswa. Namun begitu masuk mall banyak stan yang kosong, penerangannya kurang. Penataan pada foodcort nya berantakan serta banyak stan yang tutup namun tidak tertata. Semoga kedepannya lebih banyak stand buka sehingga pengunjung berdatangan",0
"Mallnya B aja sih, trans studio nya ya lumayan, dulu nyobain jauh sebelum covid, mantap banget buat liburan keluarga dg konsep indoor, cuman emg HTM nya bisa dikatakan relatif mahal. Mall lebih buat makan makan bareng keluarga, yg jualan makanan banyak. Buat belanja sptnya kurang ya masih better di mall2 lain, tapi ya mayan lah buat destinasi pilihan.., tingkatkan lagi atraksinya buat pengunjung…, MASJID nya mantap banget btw nice, nyaman buat beribadah… ini bintang 4 buat masjidnya ya…",0
Harga bagus.,1
"Taman nya kecil, tdk ada fsilitas apapun cm tmpt duduk dooang yg pd ktor. Bnyk bgt nyamuk+semut. Mskipun brada di tepi jalan raya tp sepppiiii+trlihat tdk trawat",0
"Jalannya indah banget, sepanjang jalan juga ada tukang pelukis yang membuat jalanan itu nampak hidup dengan seni dari tangan tangan mrk. Selain itu jalanan ini juga merupakan jalanan yang estetik di kota bandung, untuk nongkrong berdua, bersama keluarga, atau sekedar healing pun rasanya tempat ini cocok. Dan juga di sepanjang jalan, di sediakan kursi panjang untuk sekadar bersantai. Oh iya disini juga ada cafe JurnalRisa lho guys, but saya gamasuk sih cuma foto luar nya saja xixi. Dan ada cuanki yang enk poll, harganya only 15k...wkwk cari yang murah tapi kenyang. Tapi klo mall braga sendiri lumayan sepi yaa, kios kios nya pada tutup, yang ramai hanya bioskopnya saja.",1
"Jika anda ingin mengurus formulir A5, dan anda tinggal di daerah kota Yogyakarta, disini tempatnya. Jika anda tinggal di daerah lain (Sleman misalnya), harus ke kantor desa (walaupun namanya desa, tempat itu sekelas kelurahan). Saya tidak sengaja kesini karena di Jakarta saya disuruh ke kantor kelurahan di Yogyakarta, namun staf ramah dan mengarahkan ke kantor (desa, misalnya kantor desa Caturtunggal) yang benar.",1
Menunggu 2 jam & tidak pernah mendapatkan pizza kami seperti yang dilakukan oleh banyak orang lain di sekitar kami yang datang kemudian!,0
Selimut moz yang bagus di atasnya tetapi saya merasa ini dilakukan untuk menutupi makanan di bawah standar.,1
"Mungkin itu hanya makanan vegetarian mereka, tapi saya sudah dua kali dan saya pikir itu rata-rata.",0
Itu terus menjadi semakin buruk jadi sekarang saya secara resmi selesai.,0
"Saya minum teh stroberi, yang enak.",1
"Lumayan sepi, bahkan lebih banyak pegawainya daripada pengunjung yg belanja, padahal kesana di hari minggu dan di tanggal muda. Sepertinya kalah bersaing dengan borma dan tidak sesuai demografi warga cimahi yg berpenghasilan menengah kebawah. Ada baiknya mungkin coba pindah/buka di kota baru parahyangan yg lebih sesuai market.",0
Pelayan ramah dan senang mengakomodasi pilihan vegan / sayuran.,1
"Butuh lebih dari 30 menit untuk mendapatkan milkshake mereka, yang tidak lebih dari susu coklat.",0
Ini adalah pertama kalinya saya dan saya tidak bisa menunggu sampai berikutnya.,1
Menyerah untuk mencoba memakan salah satu kerak (gigi masih sakit).,0
"💹🎡 ---  𝕊𝕚𝕟𝕘𝕠𝕤𝕒𝕣𝕖𝕟 ℙ𝕝𝕒𝕤𝕒 ----  "" 𝓣𝓮𝓽𝓪𝓹 𝓮𝔁𝓼𝓲𝓼𝓽 𝔀𝓪𝓵𝓪𝓾𝓹𝓾𝓷 𝓭𝓲 𝓱𝓪𝓷𝓽𝓪𝓶 𝓰𝓮𝓵𝓸𝓶𝓫𝓪𝓷𝓰 𝓹𝓪𝓼𝓪𝓻 𝓸𝓷𝓵𝓲𝓷𝓮 𝓼𝓮𝓽𝓮𝓵𝓪𝓱 𝓹𝓪𝓷𝓭𝓮𝓶𝓲𝓷 𝓬𝓸𝓿𝓲𝓭 19 ""  Terdapat 3 lantai utama :  Lantai Dasar : - Banyak di tempati oleh para pedagang Telekomunikasi Handphone baik itu Handphone baru maupun bekas, Pulsa, paket data, Aksesoris Handphone, dan beberapa restoran fast food  Lantai Pertama : - Mulai dengan menaiki Elevator anda bisa berkunjung di Matahari departemen store banyak pilihan baju berkualitas mulai dari baju anak anak hingga baju dewasa juga tersedia disini, aneka produk kecantikan seperti parfum dan kelengkapan kosmetik lainnya juga mudah dijumpai di area ini  Lantai Kedua : - sebagian banyak yang kosong, hanya diisi oleh perlengkapang traveling seperti tas, koper, keperluan out door dan beberapa pilihan baju yang Discount hingga 70% dari harga normal ( penghabisa stock ) ketika berkunjung di bulan Mei 2022  Walaupun kondisi tidak terlalu sibuk pembeli, saya sangat terkesan dengan beberapa sales SPG matahari Singosaren yang tetap bersemangat dan ramah dalam melayani pengunjung  Semoga keadaan lekas membaik dan memulihkan sektor ekonomi yang ada disekitar Singosaren Plasa  Demikian ulasan singkat dari saya semoga membantu  Kurang dan lebihnya mohon dimaafkan Wassalamu'alaikum warahmatullahi wa barrakatuh",0
Tidak ada yang spesial.,0
"Parkir tersedia luas, tersedia fasilitas umum toilet dan musholla. Ada musholla eksekutif juga. Mallnya luas banget, tp sangat disayangkan sepi pengunjung. Outlet store yang buka juga sedikit, lebih banyak yang tutup. Benar2 sepi mallnya, sangat disayangkan padahal megah dan bagus. Interiornya masih terawat bagus dan bersih mallnya.",0
Kerak tidak baik.,0
"Saya tidak percaya, setiap hidangan memenuhi syarat sebagai versi terburuk dari makanan ini yang pernah saya rasakan.",0
Betapa mengagumkannya itu.,1
Basah dan tidak baik.,0
"Nilai bagus, makanan enak, layanan hebat.",1
"Strike 2, yang ingin terburu-buru.",0
Tempat ini luar biasa jika Anda menginginkan sesuatu yang ringan dan sehat selama musim panas.,1
"Mall dilihat dari luar kecil, tapi didalemnya tenantnya bagus2. Mallnya rapih dan bersih. Karyawan di mall Sudah sesuai protokol. Masuk menggunakan peduli lindungi. Ada tenant H&M, uniqlo dan FLIX cinema. Lokasi mallnya kaya dekat perumahan gitu. Tarif parkir kendaraan mobil dan motor dihitung perjam.",1
"Pada tiga kesempatan berbeda saya meminta well done atau medium well, dan ketiga kali saya mendapatkan potongan daging paling berdarah di piring saya.",0
mall ini kenapa banyak yang tutup ya tenandnya. hanya ada beberapa brand besar yang masih bertahan. ow ya bagi yg belum pernah kesini dan cari mushola dekat parkiran mobil yg di ground ada juga. kalo masjid di lantai atas di area parkiran. mall ini jadi satu dengan akses masuk ke univ pelita harapan(UPH) kl mau cari produk lokal juga banyak di sini. dan yang pegel pegel mau pijit banyak yang buka jasa pijat.,1
"Embung ini sebetulnya letaknya strategis karena hampir di tengah kota, namun kondisinya sekarang sangat menyedihkan, hampir menuju ke arah tidak terurus. Hal yang membuat kotor adalah sampah-sampah plastik yang menumpuk dan beterbaran di dalam embung, lalu taman yang nampak tidak terurus, rumput liar yang tinggi-tinggi, lampu sorot taman ada yang rusak dan hilang, kursi-kursi taman yang rusak, keramik-keramik pecah dan taman yang terkesan gelap bahkan bisa jadi sarang nyamuk dan pada bagian utara embung di dekat gedung utama menjadi lahan bagi para warga sekitar yang rumahnya berdempetan dengan akses masuk ke embung untuk menaruh kandang-kandang hewan unggas peliharaan mereka, apakah embung fungsinya untuk hal seperti itu?",0
"Burgernya... Saya mendapat ""Standar Emas"" burger seharga $17 dan agak kecewa.",0
"Suka tempat ini, tepat ketika saya menginginkan sesuatu yang sehat tetapi tidak kurang dalam jumlah atau rasa.",1
"Makanannya hampir tidak suam-suam kuku, jadi pasti sudah duduk menunggu server untuk membawanya kepada kami.",0
Saya benci hal-hal itu sama seperti buah zaitun hitam berkualitas murah.,0
Hari ini adalah rasa pertama saya dari Buldogis Gourmet Hot Dog dan saya harus memberi tahu Anda bahwa itu lebih dari yang pernah saya bayangkan.,1
"Banyak wahana yang tidak beroperasi. Mungkin minat pengunjung juga agak berkurang karena efek pandemi. Karena stand corner food banyak yang tidak jualan.  Harapannya diperbanyak lagi wahana-wahana pendidikannya. Dari berkunjung jaman sekolah sampai berkunjung bersama anak, wahananya masih itu-itu saja.  Dengan wahana-wahana baru yang menyesuaikan perkembangan teknologi akan membuat anak untuk senang berkunjung dan mempelajari wahana-wahana pendidikan.",1
"Belum pernah ke Hard Rock Casino sebelumnya, TIDAK AKAN PERNAH MELANGKAH KE DEPAN LAGI!",0
(Kamar mandinya bersebelahan dan sangat bagus.),1
"Demikian pula, petugas pengiriman tidak mengucapkan sepatah kata pun permintaan maaf ketika makanan kami terlambat 45 menit.",0
Saus krim mete terasa hambar dan sayurannya kurang matang.,0
T3mpatnya kalo dibilang town square kayanya gak sesuai yah 🙃 ( apa mungkin karena efek pandemi )...tpi not bad lah untuk ukuran mall kecil di pinggiran jaktim,1
Saya mungkin tidak akan datang kembali ke sini.,0
tempatnya sepi pengunjung dan yang jualan juga ga semua buka. padahal tempatnya nyaman untuk berbelanja dan toiletnya lumayan bersih.,1
Buah musiman adalah pure persik putih segar.,1
Ini seperti pukulan terakhir!,0
Layanan baik-baik saja dan pelayan ramah.,1
Tidak akan kembali.,0
"Saya tahu ini sama sekali tidak seperti restoran lain, ada sesuatu yang sangat aneh di sini!",0
Sekarang saya menjadi marah dan saya ingin pho sialan saya.,0
Para pelayan sangat ramah.,1
Terima kasih khusus kepada Dylan T. untuk rekomendasi tentang apa yang harus dipesan :) Semua enak untuk perutku.,1
"Mal di depan antapani yang cukup sepi, ramai karena masih ada tenant yogya, samsat, karaoke dan aw, menurut saya mal ini butuh 21 cineplex biar ramai, karena dengan adanya bioskop pasti menarik pengunjung dan membuat tenant tertarik mengisi kekosongan mal nya",1
Steak mereka 100% direkomendasikan!,1
"Aneh bnr ngelayanin pelanggan segala lihat penampilan, giliran bayar kaget trs kek ga yakin. Lah orang cuman jalan biasa ngapain baju bagus2. Di kira ke kantor apa",0
Pacar saya dan saya datang ke sini untuk pertama kalinya dalam perjalanan baru-baru ini ke Vegas dan sangat senang dengan kualitas makanan dan layanan.,1
Layanan mengerikan!,0
Restoran baru yang luar biasa oleh orang Prancis yang berpengalaman.,1
"Lokasi mall nya cukup strategis sebenarnya, namun karena pandemi mall cenderung sepi, beberapa kali main ke sini sering diadakan event-event gitu.  Untuk makanan yang tersedia, jenis nya masih cukup untuk ngajak anak bermain dan makan disini. Tapi banyak toko yang udah tutup.  Lahan parkir banyak, ada di basement dan di bagian depan lobby nya.",0
"Juga disajikan roti panas dan mentega, dan keripik kentang buatan rumah dengan potongan daging asap di atasnya.... sangat asli dan sangat enak.",1
Saya pasti akan segera masuk lagi.,1
"Sepi, tenant2 pd kosong, cuma ada a&w dan happy mart, happymart nya lengkap dan harganya murah2, ada kids playground juga depan happymart",1
Saya tidak terlalu terkesan dengan Strip Steak.,0
"Secara keseluruhan, saya suka makanan dan layanan di sana.",1
Jangan buang uang Anda di sini!,0
Layanan yang sangat buruk.,0
Akan kembali lagi!,1
"Mal Matahari yang lumayan besar di kota banda aceh. Harga barangnya juga lumayan, tidak terlalu mahal.. Bagi yg muslim, tersedia mushalla. Terdapat jg cafe dg kuliner mantapp.",0
"Suasana berkelas / hangat, makanan pembuka yang menyenangkan dan segar, steak lezat (Baseball steak !!!!!",1
Ini adalah pemilik restoran terbaik yang pernah saya temui.,1
"Yu guys yg mau belanja yg lengkap sambil  nongkrong di cafe makan""di sini,ajak main anak tersayang di timezoon, serba ada, tempat nya yg nyaman ,bagus banget dan suasana ok banget .yu bisa mampir ke Bandung istana plaza.",1
"KRITIK & SARAN TRANSMART pangkalpinang:  TOLONG WC WANITA LANTAI DASAR DIPERBAIKI  Itu 8 kamar percuma gitu 4 ketutup permanen, 1 ada tai nya,3 hanya bisa flush tapi ga bisa cebok . sangat2 mengecewakan. terakhir kesini febuari 2022 begini juga kondisinya, eh ketemu januari 2023 lebih parah lagi . Tolong karyawannya diperhatikan itu , bisa jadi operasional kalian melemah atau ada kecacatan.  untuk TRANSTUDIO juga, banyak permainan kecil yg rusak tapi makan saldo terlebih permainan2 mesin jaman bahela, apabila tidak bisa dipakai segera tutup sebelum jam operasional tiba. mesti ada QC dong atau rutinitas cek? ga mungkin cuek gitu aja.  Problem disini lebih ke operasional kalian sih yg mesti diperhatikan lagi . klo memang banyak kecacatan mohon jgn dioperasionalkan dlu yg mengakibatkan kekecewaan pengunjung.  saran aja permainan TRANSTUDIO diperbanyak/ diupgrade ke permainan jaman kini, kan kurang lebih hampir sama dgn T*imezone / A*mazon kan? yasudah.  Untuk yg lain sudah sangat oke.  sekian😇 *tidak ada foto krna udh keburu2",0
Meja di luar juga sering kotor dan para pekerja tidak selalu ramah dan membantu dengan menu.,0
Kondisi pelopor plaza di Malang ini saat ini agak memprihatinkan. Jauh lebih sepi dari saat-saat awal. Seolah menjadi situasi antiklimaks dari situasi normal. Banyak tenan yang memilih tutup dari pada tetap buka. Terutama yang berada di lantai dua dan lantai tiga. Sangat lengang.  Fasilitas pendingin udara lebih banyak dimatikan. Diganti kipas angin. Atau bahkan jendelanya dibuka. Terutama di lantai dua dan tiga. Kadang eskalator juga dimatikan.,0
"Pas datang sepi banget. Lantai dua dan tiga sudah kosong seperti terbengkalai. Namun, lantai bawah masih beroperasi. Mungkin mall ini sudah redup karena banyaknya pesaing.",0
Saya percaya bahwa tempat ini adalah perhentian besar bagi mereka yang memiliki perut besar dan mendambakan sushi.,1
"Mall nya luas, bersih, banyak gerai barang branded di sini. Tempat kuliner juga banyak. East mall ini nyambung ya ke bagian West mall.  Toilet di mall ini bersih sekali dan wangi, bahkan janitor nya ramah banget menyapa pengunjung toilet saat masuk dan mengucapkan terimakasih saat pengunjung keluar toilet.  Tempat parkir tersedia banyak.",1
Kemarin main kesini bawa keponakan.tiket masuk 40 ribu.bayi pun kalo masuk harus bayar.pendamping harus pake kaos kaki kalo ga pake d larang masuk.,1
Staf juga sangat ramah dan efisien.,1
Aku punya Pho ayam dan rasanya sangat hambar.,0
Suasana di sini menyenangkan.,1
Tapi saya pasti tidak akan makan di sini lagi.,0
Makanannya sangat enak.,1
Lapangan basket dan beberapa mainan ada di belakang kantor kelurahan Demangan. Silahkan memanfaatkan fasilitas ini dengan bijak.,1
"Makanannya, luar biasa.",1
Memesan hidangan pembuka dan memakan waktu 40 menit dan kemudian pizza 10 menit lagi.,0
"Parkiran cukup luas, seperti mall mall pada umumnya, Mr. DIY nya lampunya gelap banget dah, jalan dari parkiran motor ke dalam mall ga ada atap, menyusahkan pas musim ujan",1
Tidak ada satu pun karyawan yang keluar untuk melihat apakah kami baik-baik saja atau bahkan membutuhkan isi ulang air begitu mereka akhirnya menyajikan makanan kami.,0
Permata lingkungan yang fantastis !!!,1
